Source,Target,Weight
user_015749,user_015376,1
user_015750,user_035373,1
user_015751,user_037028,3
user_015752,user_035948,1
user_015753,user_014732,1
user_015753,user_035162,2
user_015753,user_035320,2
user_015753,user_002252,1
user_015753,user_035105,1
user_015753,user_024912,1
user_015753,user_010918,2
user_015753,user_035498,1
user_015753,user_035170,2
user_015753,user_034104,1
user_015753,user_035070,2
user_015753,user_007366,1
user_015753,user_036098,1
user_015753,user_000878,1
user_015753,user_021921,1
user_015753,user_035504,1
user_015753,user_035069,1
user_015753,user_020678,1
user_015753,user_009513,1
user_015753,user_035412,1
user_015753,user_035671,1
user_015753,user_035264,1
user_015753,user_033853,1
user_015754,user_035137,1
user_015754,user_035067,1
user_015755,user_001768,2
user_015755,user_002252,1
user_015755,user_035321,1
user_015756,user_035579,1
user_015756,user_035032,1
user_015756,user_035067,1
user_015757,user_036705,1
user_015757,user_036755,1
user_015757,user_035376,1
user_015757,user_035060,1
user_015758,user_035014,1
user_015759,user_035051,1
user_015759,user_035042,1
user_015759,user_013817,1
user_015759,user_035060,1
user_015760,user_035176,1
user_015760,user_012589,1
user_015760,user_035306,1
user_015761,user_036155,4
user_015761,user_035241,2
user_015761,user_007060,1
user_015761,user_035228,2
user_015762,user_036530,1
user_015762,user_028070,1
user_015763,user_035029,1
user_015763,user_035009,1
user_015763,user_035015,1
user_015763,user_035195,1
user_015763,user_036953,1
user_015763,user_013542,1
user_015763,user_030636,1
user_015763,user_035030,1
user_015763,user_035210,1
user_015763,user_035013,1
user_015763,user_035385,1
user_015763,user_035010,1
user_015763,user_010788,1
user_015764,user_035029,1
user_015764,user_035014,1
user_015765,user_035051,1
user_015765,user_026496,1
user_015765,user_035220,1
user_015765,user_035411,1
user_015766,user_035014,1
user_015766,user_022979,1
user_015766,user_004344,1
user_015766,user_013193,1
user_015766,user_018558,1
user_015767,user_036411,1
user_015767,user_035943,1
user_015768,user_022979,1
user_015768,user_035121,1
user_015769,user_035831,2
user_015769,user_035777,1
user_015770,user_000124,1
user_015770,user_021982,1
user_015770,user_026822,1
user_015770,user_011216,1
user_015771,user_035011,1
user_015771,user_005929,1
user_015772,user_035014,1
user_015772,user_034104,1
user_015772,user_035011,1
user_015773,user_000214,1
user_015774,user_035466,1
user_015774,user_035082,1
user_015775,user_035052,1
user_015776,user_035110,1
user_015776,user_000647,1
user_015777,user_022979,1
user_015778,user_035038,3
user_015778,user_035014,1
user_015778,user_035195,1
user_015778,user_036764,1
user_015778,user_009269,1
user_015778,user_013103,1
user_015778,user_037029,1
user_015778,user_035173,1
user_015779,user_016220,1
user_015779,user_035101,1
user_015780,user_035029,1
user_015780,user_008328,1
user_015780,user_016110,1
user_015780,user_035036,1
user_015780,user_035476,1
user_015780,user_035132,1
user_015780,user_000113,1
user_015780,user_035007,2
user_015780,user_035096,1
user_015780,user_010788,1
user_015781,user_035012,1
user_015781,user_009001,1
user_015781,user_035013,1
user_015781,user_016110,1
user_015781,user_035044,1
user_015781,user_035014,1
user_015781,user_035060,1
user_015781,user_035056,1
user_015782,user_035153,1
user_015782,user_036138,1
user_015782,user_009990,1
user_015782,user_017667,2
user_015782,user_035067,1
user_015782,user_035473,1
user_015782,user_035228,1
user_015782,user_035240,1
user_015782,user_010106,1
user_015783,user_022979,2
user_015783,user_021931,1
user_015783,user_035051,1
user_015784,user_035067,1
user_015785,user_018512,1
user_015786,user_035195,1
user_015786,user_014376,1
user_015786,user_008592,1
user_015786,user_035133,1
user_015786,user_035015,1
user_015786,user_035072,1
user_015786,user_035127,1
user_015787,user_030598,1
user_015787,user_035196,1
user_015788,user_006046,1
user_015788,user_035014,1
user_015788,user_035104,1
user_015788,user_035029,1
user_015788,user_005929,1
user_015788,user_035321,1
user_015789,user_035291,1
user_015789,user_035075,1
user_015789,user_016110,1
user_015790,user_006046,1
user_015790,user_000896,1
user_015790,user_020711,1
user_015791,user_035010,1
user_015791,user_035647,1
user_015792,user_035195,2
user_015792,user_035096,1
user_015792,user_035329,1
user_015792,user_035201,1
user_015792,user_035105,2
user_015792,user_004563,1
user_015792,user_018336,1
user_015792,user_001839,1
user_015792,user_011487,1
user_015792,user_035010,2
user_015792,user_035060,1
user_015792,user_007215,1
user_015792,user_035325,1
user_015793,user_035195,1
user_015793,user_035090,1
user_015794,user_036181,1
user_015795,user_031034,1
user_015795,user_035409,1
user_015795,user_035011,2
user_015795,user_035072,1
user_015795,user_035015,1
user_015796,user_002192,1
user_015796,user_035007,1
user_015796,user_035071,1
user_015796,user_035195,1
user_015796,user_035009,2
user_015796,user_004563,1
user_015797,user_036027,2
user_015798,user_001538,1
user_015798,user_035241,1
user_015798,user_035474,1
user_015799,user_035070,1
user_015799,user_035225,1
user_015799,user_007244,1
user_015799,user_035152,1
user_015800,user_024348,1
user_015800,user_036897,1
user_015801,user_025686,1
user_015801,user_010824,1
user_015802,user_035014,1
user_015802,user_019758,1
user_015802,user_035045,1
user_015802,user_035044,1
user_015803,user_035011,1
user_015803,user_005929,1
user_015804,user_035599,1
user_015805,user_035599,1
user_015805,user_035082,1
user_015805,user_035889,1
user_015805,user_035051,1
user_015805,user_035719,1
user_015805,user_022790,1
user_015805,user_035081,1
user_015805,user_035376,1
user_015806,user_035068,1
user_015806,user_035045,1
user_015806,user_003410,1
user_015806,user_035071,1
user_015806,user_034104,1
user_015806,user_035039,1
user_015806,user_008328,1
user_015807,user_035020,1
user_015807,user_035013,1
user_015807,user_035082,1
user_015807,user_035072,1
user_015808,user_004563,1
user_015809,user_036588,1
user_015810,user_035014,1
user_015811,user_035105,1
user_015811,user_035171,1
user_015812,user_008328,1
user_015812,user_002252,1
user_015812,user_003835,1
user_015812,user_006046,1
user_015813,user_035414,1
user_015813,user_035086,1
user_015813,user_000214,1
user_015813,user_024580,1
user_015813,user_006046,1
user_015813,user_001099,1
user_015813,user_015907,1
user_015813,user_035210,1
user_015813,user_035354,1
user_015813,user_035072,1
user_015813,user_001491,1
user_015814,user_010106,1
user_015815,user_008328,1
user_015815,user_035235,1
user_015815,user_015907,1
user_015816,user_035548,1
user_015816,user_035444,1
user_015817,user_035664,1
user_015817,user_035060,1
user_015818,user_035409,1
user_015818,user_035014,1
user_015818,user_036650,1
user_015818,user_035617,1
user_015819,user_035085,1
user_015819,user_035102,1
user_015819,user_006046,1
user_015819,user_008328,1
user_015819,user_007986,1
user_015820,user_013679,1
user_015820,user_035009,1
user_015821,user_035051,1
user_015822,user_006672,1
user_015823,user_035198,1
user_015823,user_036430,1
user_015824,user_035421,1
user_015825,user_022979,1
user_015825,user_014501,1
user_015826,user_035029,1
user_015826,user_035030,1
user_015826,user_035015,1
user_015826,user_035060,1
user_015826,user_035009,1
user_015827,user_022979,1
user_015827,user_035110,1
user_015828,user_025382,1
user_015828,user_035195,1
user_015829,user_008001,1
user_015829,user_022979,1
user_015829,user_015376,1
user_015830,user_002252,1
user_015830,user_001768,1
user_015831,user_035294,1
user_015831,user_035935,1
user_015832,user_037030,1
user_015832,user_036671,1
user_015832,user_022979,1
user_015832,user_002126,1
user_015833,user_035135,1
user_015833,user_035195,2
user_015833,user_035029,2
user_015833,user_035046,1
user_015833,user_008941,2
user_015833,user_025382,1
user_015833,user_035760,1
user_015833,user_036417,1
user_015833,user_010788,1
user_015833,user_011114,1
user_015834,user_035132,1
user_015834,user_024580,5
user_015834,user_035020,1
user_015834,user_035208,1
user_015835,user_012589,1
user_015836,user_035052,1
user_015836,user_005929,1
user_015836,user_035085,1
user_015837,user_035628,1
user_015838,user_035007,1
user_015838,user_035104,1
user_015838,user_035409,1
user_015839,user_035468,2
user_015839,user_035151,1
user_015839,user_026100,1
user_015840,user_035198,1
user_015840,user_035052,1
user_015841,user_035198,1
user_015841,user_008001,1
user_015841,user_004344,1
user_015841,user_035011,1
user_015841,user_035009,1
user_015842,user_035628,1
user_015842,user_035711,1
user_015842,user_035262,1
user_015842,user_035240,2
user_015842,user_035406,1
user_015842,user_035067,1
user_015842,user_035404,1
user_015842,user_036509,1
user_015842,user_035495,1
user_015843,user_035409,1
user_015843,user_011487,1
user_015844,user_022979,1
user_015845,user_035014,1
user_015846,user_035014,1
user_015846,user_035618,1
user_015847,user_035023,1
user_015847,user_035152,1
user_015847,user_026103,1
user_015848,user_035302,1
user_015849,user_019758,1
user_015849,user_034104,1
user_015849,user_006456,1
user_015849,user_003410,1
user_015850,user_015376,1
user_015851,user_035056,2
user_015852,user_018633,1
user_015852,user_009001,1
user_015853,user_030277,1
user_015853,user_035132,1
user_015854,user_016110,1
user_015855,user_020711,1
user_015855,user_035060,1
user_015856,user_037031,1
user_015857,user_035182,1
user_015858,user_008001,1
user_015858,user_011487,1
user_015858,user_035164,1
user_015858,user_010453,1
user_015859,user_035051,1
user_015859,user_035056,1
user_015859,user_035166,1
user_015859,user_035211,1
user_015860,user_027576,1
user_015861,user_035011,1
user_015861,user_035071,1
user_015861,user_035052,1
user_015861,user_018287,1
user_015861,user_021817,1
user_015862,user_035020,1
user_015862,user_013817,1
user_015863,user_035063,1
user_015863,user_035020,1
user_015863,user_035104,1
user_015863,user_012713,1
user_015863,user_002252,1
user_015863,user_015907,1
user_015863,user_035051,1
user_015863,user_035833,1
user_015863,user_005929,2
user_015863,user_036111,1
user_015863,user_018558,1
user_015864,user_035226,1
user_015864,user_036815,1
user_015865,user_035007,1
user_015865,user_002252,1
user_015866,user_036780,1
user_015866,user_035259,1
user_015867,user_008328,1
user_015867,user_035014,1
user_015868,user_007214,1
user_015868,user_035039,1
user_015868,user_002252,1
user_015869,user_035302,1
user_015869,user_011766,1
user_015870,user_015376,1
user_015871,user_004344,1
user_015871,user_015376,1
user_015872,user_036628,1
user_015872,user_036451,1
user_015873,user_010636,1
user_015873,user_036589,1
user_015873,user_006046,4
user_015873,user_035046,2
user_015873,user_005792,5
user_015873,user_020711,1
user_015873,user_035009,6
user_015873,user_008328,1
user_015873,user_036704,1
user_015873,user_035584,1
user_015873,user_035207,1
user_015873,user_035210,1
user_015873,user_035328,1
user_015873,user_035018,1
user_015873,user_035195,3
user_015873,user_035042,1
user_015873,user_035019,1
user_015873,user_035201,1
user_015873,user_035781,1
user_015873,user_008093,1
user_015873,user_035737,1
user_015873,user_036577,1
user_015873,user_036226,1
user_015874,user_035010,1
user_015875,user_035067,1
user_015875,user_035187,1
user_015876,user_035617,1
user_015876,user_007686,1
user_015876,user_020711,1
user_015876,user_035300,1
user_015876,user_015560,1
user_015877,user_035284,1
user_015877,user_027576,1
user_015878,user_036490,1
user_015879,user_035014,1
user_015879,user_035010,1
user_015880,user_035746,1
user_015880,user_035377,1
user_015881,user_027159,1
user_015881,user_022625,1
user_015882,user_023543,1
user_015883,user_035007,1
user_015883,user_035414,1
user_015883,user_035026,1
user_015884,user_035466,1
user_015885,user_035112,1
user_015885,user_035961,1
user_015886,user_036705,1
user_015886,user_036660,1
user_015887,user_035085,1
user_015888,user_035014,1
user_015888,user_003453,1
user_015889,user_007244,1
user_015889,user_035023,1
user_015890,user_035259,1
user_015890,user_035082,1
user_015891,user_035010,1
user_015891,user_036617,1
user_015892,user_022979,1
user_015892,user_000211,1
user_015892,user_009975,1
user_015892,user_035118,1
user_015893,user_005929,1
user_015893,user_035044,1
user_015893,user_008842,1
user_015893,user_035298,1
user_015894,user_018558,1
user_015894,user_005929,1
user_015895,user_035014,1
user_015895,user_035039,1
user_015896,user_035259,1
user_015896,user_035300,1
user_015896,user_035081,1
user_015897,user_036887,1
user_015897,user_036538,1
user_015898,user_035014,1
user_015898,user_035291,1
user_015899,user_035132,1
user_015899,user_035354,1
user_015900,user_035067,1
user_015900,user_035155,1
user_015901,user_035014,2
user_015901,user_035011,1
user_015901,user_035210,1
user_015901,user_035029,1
user_015901,user_035127,1
user_015902,user_035105,1
user_015902,user_035009,1
user_015903,user_035007,1
user_015903,user_035011,1
user_015904,user_035051,1
user_015905,user_025292,1
user_015905,user_036684,1
user_015906,user_035051,1
user_015906,user_035410,1
user_015906,user_035638,1
user_015906,user_035060,1
user_015906,user_035407,1
user_015906,user_035409,1
user_015906,user_035376,1
user_015907,user_009001,1
user_015907,user_035007,1
user_015908,user_035067,3
user_015908,user_035023,2
user_015908,user_035153,1
user_015908,user_035240,2
user_015908,user_035923,1
user_015908,user_006092,1
user_015908,user_035152,2
user_015908,user_035136,1
user_015908,user_025054,1
user_015908,user_018598,1
user_015908,user_035241,3
user_015908,user_035745,1
user_015908,user_035186,1
user_015908,user_009619,1
user_015908,user_007215,1
user_015908,user_035156,1
user_015908,user_001288,1
user_015908,user_035187,1
user_015908,user_035150,1
user_015908,user_036045,1
user_015908,user_035225,1
user_015908,user_036194,1
user_015908,user_036359,1
user_015908,user_035374,1
user_015908,user_035482,1
user_015908,user_029044,1
user_015908,user_012135,1
user_015909,user_035017,1
user_015910,user_034479,1
user_015911,user_035199,1
user_015911,user_035195,1
user_015912,user_035014,1
user_015912,user_035013,1
user_015912,user_035210,1
user_015913,user_035195,1
user_015914,user_035014,1
user_015914,user_034104,1
user_015914,user_004344,1
user_015915,user_035456,1
user_015915,user_035215,1
user_015916,user_035020,1
user_015916,user_035016,1
user_015916,user_024781,1
user_015917,user_035999,1
user_015917,user_035060,1
user_015918,user_000214,1
user_015918,user_035584,1
user_015918,user_035312,1
user_015918,user_015327,1
user_015918,user_035104,1
user_015918,user_035087,1
user_015918,user_035009,1
user_015919,user_035419,1
user_015920,user_035082,1
user_015920,user_035016,1
user_015920,user_035105,1
user_015921,user_035421,1
user_015921,user_035056,1
